,100462977,109623452,3127,4490,101929777,4579,4570,358,3514,106633808,7425,6863,6084,4489,109910381,6563,100616250,8287,7852,4885,1890,101927532,100302149,3726,54209,6423,642394,6866,693155,5860,1958,3250,693122,2670,4069,8988,654433,165,284424,440799,389033,1843,4804,100189133,6063,6539,100422871,326343,28626,2766,147381,91703,84525,105376839,100616346,406913,613212,100505874,58157,100505702,102465452,6972,10636,9299,116,6236,728798,692215,100422933,440836,3486,1381
GSM3577568,0.17312146926574645,-1.337096505,0.8093356997632455,-0.434116562,0.7659599432182143,1.0876628294739228,1.1343497101301034,-0.542811022,2.1991749693902207,-1.045086227,0.060686203,-0.429694438,1.4200919548874917,0.9349991437017136,0.9834232708085607,0.14165371256795248,-1.252217562,-0.926540951,0.9919323045917793,-0.130914795,-0.967190129,0.9572396554043661,-1.881396505,-0.869804671,0.4032460405110039,-1.698206149,0.032044948,0.010890953515239247,-2.337751537,-0.34338419,-1.168624556,1.1047329898126577,-0.680452251,0.061405248312196535,-0.15538221,-0.757289593,1.121386740448723,-0.247208728,0.519225109,0.5883298776951529,-0.352464198,-0.090905191,-0.838175416,-0.804347288,1.1670483357943646,-0.905337659,-0.493212001,-0.325494136,-0.110899183,-0.747248777,-0.764064496,-0.548369046,0.9417800763700783,-1.033304984,-0.654506258,0.960969548,-0.957531482,-0.525458933,0.8855680007302716,-0.815587525,1.0843225508352252,0.8909956333212162,0.05944052,0.076438828,-1.01977697,0.4754924614418087,-0.955631454,0.2619438846942814,-0.965152507,-1.984362849,-1.611401329,-0.639135408
GSM3577569,-0.217589891,0.3418587003363513,1.1531615561648365,-0.571401969,-1.320105984,1.9511501735854275,1.9567749330240922,-0.287722068,1.1371820602976805,-1.045086227,-1.286110654,-1.420581219,0.10727602279654427,-0.497997768,0.8461205362765528,-0.577617958,0.6636494043945536,0.5149393795126468,-0.115289117,-1.674607338,0.10845035611145049,0.4123219818758961,-0.865295627,1.0731917367201311,0.44742751750462156,0.6365689721943586,-0.538880661,-0.850018787,0.7754783919114182,0.6159409729424269,2.901770327814481,1.6078786779815102,0.8296394773981692,1.7591408854176145,-0.167892981,-1.597596335,0.8263197593985782,1.7125971271648355,-1.434330478,0.7402238814662536,-0.241032033,1.696237057260683,-0.123988104,-0.259104354,1.3212485360297097,2.081300741,-0.493212001,-0.227456271,-1.385409344,1.374838764791726,-1.637389401,1.9449609358619644,-1.347980353,1.7689236434939202,1.4088226713616883,0.669945026,-1.145374069,-0.246380772,0.013819188680318012,0.5099233791917192,-0.592555852,-0.112106792,-1.46113814,0.020305212786107092,-1.237462771,1.598377149089116,-1.174899573,-0.703985284,-0.965152507,0.6609987193331017,1.4688480296962747,-1.011649158
GSM3577570,2.0241828510777826,0.7967170341731205,-0.526635776,-0.571401969,-0.057438262,1.1733832281648153,1.3064967763829438,-0.411502083,-0.348836557,-0.520686135,-1.143475429,-1.318964142,0.49225851397993914,-0.703429956,-0.495869193,-1.317693616,0.5677596664414165,0.6453078743088665,0.9815369442161741,-0.904004222,-0.893532296,1.0240353014009334,0.6518540660306805,-0.698058459,0.3613651256854021,-0.697741074,0.4706306029323565,-1.354499955,0.4927771214624656,1.488916879175134,-0.87828057,1.210050165859317,0.3896985598532973,-0.078269194,0.9841353676157176,-1.069783216,0.18766514572577161,-1.436911554,-1.169205466,-1.031400632,-0.327573833,-0.041763194,0.027283358174714858,-0.976235014,0.019282789280121247,0.708293513,-0.493212001,0.23342108503324954,-0.332838917,0.43090711004611987,-0.627870301,0.5851707891331811,-1.684222489,0.7542278056129241,-1.733063817,-1.290029132,0.14738886113210448,-1.080385789,-0.842475099,0.8045341478810504,-0.996054569,1.2374696639403284,-1.154689736,0.5998527357180636,-0.627687841,-0.322091485,-1.161595207,0.079811668,0.031960642,-0.749787719,-0.472735111,-1.887250025
GSM3577571,-0.086926395,-1.362741722,-0.303746312,-0.571401969,2.214713505161638,1.1220001197197587,1.4614498345874196,-1.233490283,0.26908436148735254,-0.595642449,-0.502111787,-0.617762253,0.7292756127748812,-0.103360616,-0.108892367,-0.533998523,0.21062595437871187,0.17994251644604384,0.060641144624485964,-1.504543401,-0.02694987,1.3377150665576745,-1.089601209,0.35650052133576365,-0.022192083,-0.784561188,-0.502764678,0.7521197055770035,-0.39845333,-0.676864116,-1.067994816,-0.691578526,-0.680452251,-0.367458285,-0.129998697,-0.253407277,-1.854735938,0.14016339429523214,-0.005204517,0.11761160550902985,-0.797843926,0.3160587495361243,-1.107665523,-0.616470383,-0.334829587,1.3554787057483353,-0.493212001,-0.221289619,0.9299112053845555,-0.072324358,-0.561742636,-0.576821837,-0.291376861,-0.544411561,-0.027838571,0.4220906667181871,-0.732173376,0.24957337248173866,1.2952284059737047,-0.768295044,-0.169631,-1.485331005,0.6951501786587951,-0.898585813,-0.836569938,-0.10749392,-0.194869724,-0.703985284,-0.104518978,-0.842620467,-0.966650167,0.2987443162341407
GSM3577572,-0.26829942,0.002063815,1.1208044026477606,-0.571401969,-0.817536683,0.14117290630873566,0.4590484844537486,-0.236703897,0.7179885459718912,-0.567544513,-0.451706508,-1.008028264,-0.151061216,0.02346914,-0.025455833,0.37021083778966984,0.6093286466566321,0.5631659506875353,1.2583851475315682,-0.658541039,0.091872512,0.16487887175969698,0.7617191277725459,-0.25506599,0.13301307661281683,-0.623836525,-0.09561607,-0.602011408,-0.682219999,-0.075067217,-0.690702918,0.094823287,-0.680452251,0.031877453,0.5702798329338732,-0.888069713,-0.276874838,0.5460075477042761,-0.098324115,0.9142529231365617,-0.041947297,-0.163661645,-0.40365902,0.39545482748299143,0.8359921141867804,0.1696212193316389,-0.493212001,-0.306126754,0.6599710427869941,-0.332026055,-0.883533195,0.6375990562034588,-0.351072946,-0.754292555,1.1585098393924687,0.503944368,-0.725248007,0.4350745610151669,-0.066619733,-0.074783637,-0.515785738,0.7756537155491533,0.30826178501105733,-0.853886489,-0.743312484,-0.065136142,-0.629841033,0.5258403150269635,-0.965152507,0.9164036348044657,-1.17900349,-0.487823684
GSM3577573,1.8184151252950573,0.5186307479111186,-0.163257368,1.7882867658241755,-0.985035569,0.1871349140767647,0.020719048333513686,-0.13260558,-0.445562292,0.2602426794577056,-1.568840449,-1.164612617,-0.445045094,-0.438745785,-0.827505408,0.42259834695701026,-1.252217562,0.824081151,-0.513844227,-1.949064385,-0.970721158,-0.812938656,0.38706109062475114,-0.383753656,-0.62905043,-1.055921072,-1.247604668,-2.260944363,1.4483606214692466,-0.21908471,0.3415546082586261,1.2269554686244881,-0.119474284,-0.118577713,0.9083089089172384,-1.442332826,1.5479632964060386,-1.336114765,-1.359895784,-1.80075479,0.21358352222794727,0.169719196,-0.501176835,0.61183321,-0.813295439,0.38346440487344824,-0.493212001,0.008396203,-1.385409344,0.7413575592381404,-1.541221515,0.26285834892240345,0.9094450952571687,-1.033304984,-0.934539736,-0.657732057,-0.922554627,-0.789492564,-1.269567208,-0.091138516,-0.09819811,-0.62627504,-1.771814513,-0.319354858,-1.052392993,-1.201503612,-1.269904739,-0.703985284,0.5494715145404099,-0.941191774,-1.994496589,-1.843609551
GSM3577574,1.7220662790894838,0.6729408780833108,0.46589280365292784,-0.571401969,0.64668513,-0.089072104,-0.009798728,0.524416412,-0.248168418,0.18776774455257844,0.9199971541507675,-0.294145175,0.088955282,-0.164700067,-0.551458504,1.1477719120333465,0.5066970236708664,-0.925772756,-1.148443705,0.990445255,0.7197163308772051,0.6229491592616322,1.1568503002546362,-0.133563287,-0.474438949,0.2462949651583266,-0.804753352,-0.526873366,-0.139986304,0.14355850107413515,0.1365123716221385,-0.848364981,-0.161399999,-0.244620105,0.7598654511382131,0.4779593414973757,0.4303248791781234,-1.417605236,0.9404028327224884,-0.46082447,-0.900956835,-0.224782364,1.205069377595567,-1.72374846,-0.579260328,0.14321382301947935,0.1101916012104526,-0.121352022,0.098084755,0.920757079,1.118956267567907,-1.346515797,0.24114634661671308,-0.357768705,-0.991820759,-1.290029132,0.9716759675763763,0.7388578938579438,-0.549944491,-0.013394286,0.6645666943106744,-0.687287002,0.7124323621679893,-0.402767886,0.7415470902549859,-0.987515355,1.072748692721995,-0.703985284,1.2569984738425457,0.27871015941759786,1.453934748733515,-0.292511726
GSM3577575,-0.174370234,-0.538227268,-0.528149927,-0.571401969,-1.395084955,1.268498837835051,1.3653484295209122,-0.86023033,-0.431475156,-1.045086227,0.8870312053157572,0.013989771343283369,-0.218830416,1.3899528254304088,0.4166386193480465,-0.074719366,0.8346552538866852,0.28781192741698186,-0.707929714,-0.459622768,0.4027946228735933,0.440022001,-0.477303627,1.164350811808818,0.29445632249984693,-1.377614996,0.006452644,0.096193771,0.3324412420299514,-0.967526216,0.4632615676898981,-0.357691295,-0.076818158,-0.980127216,0.096947356,0.31870298885468645,-0.403228682,-0.407835646,-0.262407615,0.8676691721085235,-0.602750024,0.1823669161451653,-0.980004021,1.2777486742735573,-0.010724743,0.7757118379350876,-0.493212001,0.36457091447531836,-0.360741412,-0.071322982,-0.697793461,1.0966341963068325,0.24466861240106183,0.13062768503627945,-0.876492417,-0.1149536,0.095151699,0.20354746450791814,0.043194017236277256,-0.659736256,-0.43862389,0.049164913898320284,0.204782802,0.850504367,0.19525091828725033,0.031799199,-0.565758604,-0.703985284,0.004678376,-0.531752287,1.197903615615884,-0.633311323
GSM3577576,-0.725360279,0.56792464,-0.560467573,1.6839449031007836,0.8129782939633071,-1.12781408,-1.096924919,0.7531642775711657,-0.764678511,0.14725535849572613,1.4032263034035446,0.9950764069861366,-0.060710311,0.6088388225696831,-0.606741369,0.9935552764952685,1.5710060418966894,-0.935370077,-0.752033569,1.4894044154238821,0.4455845464231943,-0.550485059,0.094835662,0.4809331954543798,-0.279565982,0.7985388494231255,-0.010658939,0.5811266776004933,0.6021815581618519,0.069136342,0.5430882881009383,1.1460546283795523,0.195458189,-0.493756246,-1.157102659,0.9516764018724119,0.4370050655266069,-0.658426292,0.20906749217442855,0.527294723,-0.040643551,-0.118522021,0.071838743,1.582700538811663,-0.604075838,-0.698447056,0.517587271,1.4938592977134741,0.045932817,0.083550686,0.9693332605012497,0.2985235848632722,1.1844392823576413,-0.055741854,0.21141211620238512,0.043398901073394135,0.29333579974261526,0.061974621,0.759793116,0.10113306801026338,0.071178225,-0.720473199,1.027088872374999,0.9979565653798265,1.199958510713106,-0.718088394,0.42887689909410015,-0.703985284,-0.965152507,0.5025501412059807,0.9402775219716255,-0.293838057
GSM3577577,1.9963225382227299,-0.390915667,0.5668008998892743,-0.42276418,0.20867442978452244,1.9288117068853319,1.6890412175179583,-0.357153016,-1.058265206,-1.045086227,-1.410971344,-1.309153634,0.051879432348932594,-0.151623814,-1.269313541,1.1012812770755342,-1.252217562,-0.940293354,-0.145172399,-0.915502491,-1.463211717,-0.182208648,-0.506024746,-1.358352833,-0.723870198,-0.444910775,-0.951797634,-1.355261553,0.2412189713827075,-0.655750861,-0.664792999,-0.569712404,0.4356821829930454,-0.883154345,0.21874224457745797,-1.270708121,0.47192598874645786,0.3015120623773532,-1.584477784,0.17247834517606525,-1.431407265,0.36706543596929475,-0.774162391,-0.742714509,-0.434207367,-0.237037396,-0.493212001,-0.505489251,-0.582666662,0.2287884798517753,-1.6967164,-0.647555381,-0.740715388,0.2722776203312021,-1.733063817,2.0680591642036252,-1.006198456,0.18074271665798688,-1.231404667,-0.86689131,-0.344020737,0.7612086583355979,-1.240503186,0.17242196589356987,-1.128861495,0.4955167469216861,-1.062676455,-0.703985284,-0.965152507,-0.997972683,1.7679002593889999,-1.690266424
GSM3577578,-0.280157915,0.36668037003552273,-0.277344659,1.135975143,0.6528020358539119,-0.327940329,-0.218341549,0.1737269083873232,0.2888612279782481,-1.045086227,-0.363494614,-0.982460232,1.0764163649134655,0.5442738837280936,0.10389887305993609,0.7256989614698509,-0.836683786,0.5699930442521117,0.093686152,-0.744268637,-0.672910875,0.8371635310499171,-0.24239517,-0.386952258,1.0578041435079442,0.2835570250354893,-0.468204821,-0.575790816,-0.815377396,-0.428681724,-1.279570303,1.7949668364283367,-0.175342853,-0.2876166,0.5690176390574055,-0.741731826,0.6787420361196531,-0.818572493,0.005203863,-0.043529303,0.33889704257950987,0.11185634447852871,-0.319821532,0.6511593352598093,0.30663875756615455,0.076108235,-0.493212001,-0.202383276,-0.515040777,0.9015904660640326,-0.826829422,1.0213270829324381,0.9579699664318215,-0.375543651,-0.49517231,1.0294563602582638,-0.930578999,-1.025492293,-0.482226975,0.6358494961740324,-0.235432587,0.26138796243442675,-0.315285338,-0.933829852,-0.905791609,-0.550750511,-0.744513813,0.4103736225691832,1.5133919231440534,-0.6799791,-0.055875384,-0.993036761
GSM3577579,1.8347712923485862,0.5502118013248308,1.4155241444765296,-0.494125587,-1.040606041,-0.25109269,-0.705107134,0.17842415268403947,0.33608830417608365,-0.352102517,-0.464624089,-0.122751931,-0.61233585,0.3165520182067353,-0.104210674,0.12625198144218153,-0.869751917,0.4618688408968593,0.16462426116559986,-0.566711677,-0.666353385,0.784332538,0.45349024628718243,-0.119362787,1.0904575261604823,-0.551973849,1.8958103755434756,-0.136212449,0.9710739507414489,0.9410741816363961,0.5790248122940113,-0.201538003,-0.680452251,0.3430264292771159,0.081702048,0.091320084,1.1424682497289318,0.1306613986866443,-0.23015159,0.11644929770031368,0.8180511776105457,-0.271649158,0.19313719128095544,0.12807491040194993,-0.430549843,0.30234249567126853,-0.493212001,-0.566254067,-0.026628885,-1.038732372,-0.680363861,2.148070869,-0.17671039,-0.607058246,-0.194174324,-0.765659191,-0.335925351,-0.981745692,-0.524010948,-0.394912476,0.2544025262060807,-0.248924921,-0.01177223,-0.512954736,-0.681514887,-0.333378456,0.10015084227356745,0.3324160247971251,-0.206400235,-0.479678092,-0.851903073,-0.104154409
